Report ID,Report Type,Year,Arrest Date,Time,Time Range,Area Name,Reporting District,Age,Sex,Race,Charge Group Description,Arrest Type,Charge,Charge Description,Disposition Description,Address,Cross Street,LAT,LON,CD
210807142,RFC,2021,3/16/21 0:00,1249,12pm-4pm,West LA,882,59,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,COTNER,MISSOURI,34.038,-118.4436,11
212006722,RFC,2021,3/16/21 0:00,1440,12pm-4pm,Olympic,2029,48,Male,Black,,Infraction,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,3RD,JUANITA,34.0691,-118.2893,13
210807143,RFC,2021,3/16/21 0:00,2100,8pm-12am,West LA,882,32,Male,White,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,PURDUE,TENNESSEE,34.0356,-118.4419,11
212006847,RFC,2021,3/19/21 0:00,1605,4pm-8pm,Olympic,2029,45,Male,Hispanic/Latino,,Infraction,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,4TH,WESTMORELAND,34.0668,-118.2884,1
211707245,RFC,2021,3/31/21 0:00,800,4am-8am,Devonshire,1772,25,Female,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,OAKDALE,NORDHOFF PL,34.2384,-118.5669,12
210507738,RFC,2021,4/6/21 0:00,1455,12pm-4pm,Harbor,566,46,Male,Hispanic/Latino,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,9TH ST,PALOS VERDES ST,33.736,-118.2814,15
210807832,RFC,2021,4/6/21 0:00,1730,4pm-8pm,West LA,882,37,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,SAWTELLE,TENNESSEE,34.0367,-118.44,11
210807833,RFC,2021,4/6/21 0:00,1740,4pm-8pm,West LA,882,44,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,SAWTELLE,TENNESSEE,34.0367,-118.44,11
210507737,RFC,2021,4/6/21 0:00,1455,12pm-4pm,Harbor,566,38,Male,Black,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,9TH ST,PALOS VERDES ST,33.736,-118.2814,15
210807907,RFC,2021,4/7/21 0:00,1000,8am-12pm,West LA,854,46,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,NEBRASKA,COTNER,34.0453,-118.4438,5
210807906,RFC,2021,4/7/21 0:00,1055,8am-12pm,West LA,882,42,Male,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,PONTIUS,TENNESSEE,34.038,-118.4436,11
210807904,RFC,2021,4/7/21 0:00,1040,8am-12pm,West LA,854,43,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,NEBRASKA,COTNER,34.0453,-118.4438,5
210807905,RFC,2021,4/7/21 0:00,1015,8am-12pm,West LA,892,37,Female,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,NEBRASKA,COTNER,34.0321,-118.4399,11
210807911,RFC,2021,4/8/21 0:00,900,8am-12pm,West LA,824,36,Male,Other,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,CHAUTAUQUA BL,VANCE ST,34.0314,-118.5189,11
210807922,RFC,2021,4/8/21 0:00,1115,8am-12pm,West LA,881,53,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,EXPOSITION BL,GRANVILLE,34.0319,-118.449,11
210807923,RFC,2021,4/8/21 0:00,1130,8am-12pm,West LA,892,45,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,EXPOSITION BL,GRANVILLE,34.0321,-118.4399,11
210807959,RFC,2021,4/8/21 0:00,1120,8am-12pm,West LA,892,28,Female,Black,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,STONER,EXPOSITION,0,0,11
210808042,RFC,2021,4/10/21 0:00,1408,12pm-4pm,West LA,881,53,Female,White,,Infraction,41.18DLAMC,,MISDEMEANOR COMPLAINT FILED,EXPOSITION BL,GRANVILLE,34.0328,-118.4466,11
210808044,RFC,2021,4/10/21 0:00,1425,12pm-4pm,West LA,881,41,Male,White,,Infraction,41.18DLAMC,,MISDEMEANOR COMPLAINT FILED,EXPOSITION BL,GRANVILLE AV,34.0328,-118.4466,11
211409698,RFC,2021,4/14/21 0:00,1830,4pm-8pm,Pacific,1432,68,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,LINCOLN,CALIFORNIA,33.9976,-118.4613,11
211409701,RFC,2021,4/14/21 0:00,2000,4pm-8pm,Pacific,1414,25,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,LINCOLN,ROSE,34.0011,-118.4673,11
211508349,RFC,2021,4/15/21 0:00,1230,12pm-4pm,N Hollywood,1535,45,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,LANKERSHIM BL,HATTERAS ST,34.1758,-118.3812,2
210208518,RFC,2021,4/16/21 0:00,1500,12pm-4pm,Rampart,236,34,Male,Hispanic/Latino,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,100 N MOUNTAIN VIEW AV,,34.0663,-118.2694,13
210208519,RFC,2021,4/16/21 0:00,1500,12pm-4pm,Rampart,236,50,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,100 N MOUNTAIN VIEW AV,,34.0663,-118.2694,13
211410106,RFC,2021,4/20/21 0:00,15,12am-4am,Pacific,1412,37,Female,White,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,CLUB HOUSE,MAIN,0,0,11
210808602,RFC,2021,4/24/21 0:00,1215,12pm-4pm,West LA,881,46,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,BARRINGTON AV,34.0328,-118.4466,11
210808743,RFC,2021,4/27/21 0:00,1715,4pm-8pm,West LA,852,32,Female,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,GRANVILLE,OHIO,34.0433,-118.4586,11
210808738,RFC,2021,4/27/21 0:00,1630,4pm-8pm,West LA,883,53,Female,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,STONER,34.04,-118.4393,5
210808740,RFC,2021,4/27/21 0:00,1720,4pm-8pm,West LA,852,57,Male,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,OHIO,GRANVILLE,34.0433,-118.4586,11
210808739,RFC,2021,4/27/21 0:00,1515,12pm-4pm,West LA,852,53,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,OHIO,GRANVILLE,34.0433,-118.4586,11
210808741,RFC,2021,4/27/21 0:00,1710,4pm-8pm,West LA,852,52,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,OHIO,GRANVILLE,34.0433,-118.4586,11
210809019,RFC,2021,5/3/21 0:00,2245,8pm-12am,West LA,884,52,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,PICO,MILITARY,34.038,-118.4329,5
210809095,RFC,2021,5/5/21 0:00,1640,4pm-8pm,West LA,883,47,Male,Hispanic/Latino,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,OLYMPIC,PONTIUS,0,0,11
210809023,RFC,2021,5/5/21 0:00,1640,4pm-8pm,West LA,883,32,Female,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,OLYMPIC,PONTIUS,34.0399,-118.4385,5
210809025,RFC,2021,5/5/21 0:00,1640,4pm-8pm,West LA,852,64,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,PONTIUS,OLYMPIC,34.0413,-118.4561,11
211411158,RFC,2021,5/5/21 0:00,1200,8am-12pm,Pacific,1412,64,Male,White,,Infraction,41.18DLAMC,,MISDEMEANOR COMPLAINT FILED,MAIN ST,ROSE AV,33.9961,-118.4777,11
210809022,RFC,2021,5/5/21 0:00,1640,4pm-8pm,West LA,883,42,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PONTIUS,OLYMPIC,34.0399,-118.4385,5
210809024,RFC,2021,5/5/21 0:00,1640,4pm-8pm,West LA,883,54,Male,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,OLYMPIC,PONTIUS,34.0399,-118.4385,5
210209595,RFC,2021,5/5/21 0:00,2140,8pm-12am,Rampart,245,28,Male,White,,Infraction,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,ALVARADO ST,WILSHIRE BL,34.0579,-118.2759,1
211708255,RFC,2021,5/7/21 0:00,1400,12pm-4pm,Devonshire,1772,21,Female,Hispanic/Latino,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,NORDHOFF PL,OAKDALE AV,34.2362,-118.5668,12
211708256,RFC,2021,5/7/21 0:00,1400,12pm-4pm,Devonshire,1772,36,Male,Hispanic/Latino,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,NORDHOFF PL,OAKDALE AV,0,0,12
210809419,RFC,2021,5/11/21 0:00,1830,4pm-8pm,West LA,854,52,Female,Hispanic/Latino,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,NEBRASKA,COTNER,34.0453,-118.4438,5
210809418,RFC,2021,5/11/21 0:00,1830,4pm-8pm,West LA,854,32,Male,White,,Misdemeanor,41.18(O)LAM,,MISDEMEANOR COMPLAINT FILED,COTNER,NEBRASKA,34.045,-118.4443,5
210809431,RFC,2021,5/15/21 0:00,1640,4pm-8pm,West LA,883,39,Female,Hispanic/Latino,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,OLYMPIC,PONTIUS,34.0399,-118.4385,5
211708610,RFC,2021,5/17/21 0:00,1505,12pm-4pm,Devonshire,1757,62,Female,Hispanic/Latino,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE ST,PETIT,34.2575,-118.498,12
211708611,RFC,2021,5/17/21 0:00,1310,12pm-4pm,Devonshire,1772,25,Female,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,9200 OAKDALE AV,,34.2383,-118.5669,12
210809496,RFC,2021,5/20/21 0:00,1845,4pm-8pm,West LA,881,31,Male,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,STONER,34.0328,-118.4483,11
210809494,RFC,2021,5/20/21 0:00,1845,4pm-8pm,West LA,881,40,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,STONER,34.0328,-118.4483,11
210809499,RFC,2021,5/20/21 0:00,1845,4pm-8pm,West LA,881,28,Female,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,STONER,34.0328,-118.4483,11
210809500,RFC,2021,5/20/21 0:00,1845,4pm-8pm,West LA,881,54,Female,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,STONER,34.0328,-118.4483,11
211412220,RFC,2021,5/20/21 0:00,1440,12pm-4pm,Pacific,1431,37,Female,White,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,100 MILDRED AV,,33.9866,-118.4714,11
210809497,RFC,2021,5/20/21 0:00,1845,4pm-8pm,West LA,881,59,Male,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,STONER,34.0328,-118.4483,11
211310777,RFC,2021,5/26/21 0:00,1220,12pm-4pm,Newton,1324,38,Male,Hispanic/Latino,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,23RD ST,E CENTRAL,34.0206,-118.2539,9
211412691,RFC,2021,5/26/21 0:00,825,8am-12pm,Pacific,1412,37,Female,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,MAIN ST,CLUB HOUSE AV,33.9933,-118.4765,11
211709198,RFC,2021,6/3/21 0:00,1240,12pm-4pm,Devonshire,1772,55,Male,White,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,OAKDALE AV,NORDHOFF PL,34.2384,-118.5669,12
211310837,RFC,2021,6/4/21 0:00,1140,8am-12pm,Newton,1324,53,Male,Hispanic/Latino,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,23RD ST,CENTRAL AV,34.0206,-118.2539,9
211310838,RFC,2021,6/4/21 0:00,1130,8am-12pm,Newton,1324,39,Male,Hispanic/Latino,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,23RD ST,CENTRAL AV,34.0206,-118.2539,9
211310840,RFC,2021,6/4/21 0:00,1125,8am-12pm,Newton,1324,37,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,23RD ST,CENTRAL AV,34.0206,-118.2539,9
210810194,RFC,2021,6/7/21 0:00,1950,4pm-8pm,West LA,892,40,Male,White,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,GATEWAY AV,BARRY AV,34.0302,-118.4428,11
210810196,RFC,2021,6/7/21 0:00,1805,4pm-8pm,West LA,832,40,Male,White,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,MAYFIELD AV,SAN VICENTE AV,34.0534,-118.4615,11
210810264,RFC,2021,6/8/21 0:00,1750,4pm-8pm,West LA,852,53,Male,Other,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,OHIO,STONER,34.0439,-118.4576,11
210810263,RFC,2021,6/8/21 0:00,1750,4pm-8pm,West LA,852,52,Female,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,OHIO,STONER,34.0439,-118.4576,11
211109604,RFC,2021,6/10/21 0:00,750,4am-8am,Northeast,1105,41,Female,Hispanic/Latino,,Infraction,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,COLORADO,EL VERANO AV,34.1442,-118.218,14
211109607,RFC,2021,6/10/21 0:00,830,8am-12pm,Northeast,1109,43,Female,Hispanic/Latino,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,FIGUEROA ST,COLORADO BL,34.1381,-118.1874,14
211109609,RFC,2021,6/10/21 0:00,800,4am-8am,Northeast,1105,39,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BROADWAY AV,EL VERANO,34.1437,-118.2257,14
211109608,RFC,2021,6/10/21 0:00,750,4am-8am,Northeast,1105,28,Male,Hispanic/Latino,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,BROADWAY,GLENDALE FY,34.1447,-118.227,14
211109606,RFC,2021,6/10/21 0:00,1100,8am-12pm,Northeast,1171,42,Male,Hispanic/Latino,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,1300 MYRA AV,,34.0957,-118.2806,13
211109605,RFC,2021,6/10/21 0:00,1100,8am-12pm,Northeast,1152,44,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,1300 MYRA AV,,34.1005,-118.2804,4
211510688,RFC,2021,6/17/21 0:00,1530,12pm-4pm,N Hollywood,1566,33,Male,Hispanic/Latino,,Infraction,41.18(D),,MISDEMEANOR COMPLAINT FILED,MOORPARK,BELLFLOWER,34.1504,-118.3734,2
211510687,RFC,2021,6/17/21 0:00,1500,12pm-4pm,N Hollywood,1566,47,Male,White,,Infraction,41.18(D),,MISDEMEANOR COMPLAINT FILED,MOORPARK,BELLFLOWER,34.1504,-118.3734,2
211510689,RFC,2021,6/17/21 0:00,1550,12pm-4pm,N Hollywood,1566,33,Male,Hispanic/Latino,,Infraction,41.18(D),,MISDEMEANOR COMPLAINT FILED,MOORPARK,BELLFLOWER,34.1504,-118.3734,2
211511503,RFC,2021,6/17/21 0:00,1515,12pm-4pm,N Hollywood,1566,36,Male,Black,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,MOORPARK ST,VENTURA BL,34.1504,-118.374,2
211511504,RFC,2021,6/17/21 0:00,1500,12pm-4pm,N Hollywood,1566,49,Male,White,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,MOORPARK ST,VENTURA BL,34.1504,-118.374,2
210611632,RFC,2021,6/17/21 0:00,1500,12pm-4pm,Hollywood,638,33,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,WESTERN,RUSSELL,34.1042,-118.3093,13
210810753,RFC,2021,6/21/21 0:00,920,8am-12pm,West LA,882,45,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CORINTH,OLYMPIC,34.0376,-118.4422,11
210810725,RFC,2021,6/21/21 0:00,1740,4pm-8pm,West LA,842,67,Male,White,,Misdemeanor,41.18,,MISDEMEANOR COMPLAINT FILED,WILSHIRE BL,BARRY AV,34.0501,-118.4601,11
210112259,RFC,2021,6/21/21 0:00,1010,8am-12pm,Central,155,65,Male,Black,Disorderly Conduct,Misdemeanor,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,MISDEMEANOR COMPLAINT FILED,5TH,WALL,34.0449,-118.2459,14
210810757,RFC,2021,6/22/21 0:00,845,8am-12pm,West LA,882,33,Male,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,PURDUE AV,TENNESSEE AV,34.0356,-118.4419,11
211511505,RFC,2021,6/22/21 0:00,1100,8am-12pm,N Hollywood,1529,53,Female,White,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,10900 VICTORY BL,,34.1867,-118.3686,2
210810756,RFC,2021,6/22/21 0:00,830,8am-12pm,West LA,882,50,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PURDUE AV,TENNESSEE AV,34.0356,-118.4419,11
210810754,RFC,2021,6/22/21 0:00,1115,8am-12pm,West LA,853,44,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,STONER AV,SANTA MONICA,34.0445,-118.4491,11
211910184,RFC,2021,6/22/21 0:00,1115,8am-12pm,Mission,1998,60,Male,White,,Infraction,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,13900 SATICOY ST,,34.2103,-118.4359,6
210810793,RFC,2021,6/23/21 0:00,730,4am-8am,West LA,835,70,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,SELBY AV,SANTA MONICA,0,0,5
211511045,RFC,2021,6/24/21 0:00,955,8am-12pm,N Hollywood,1519,36,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,VINELAND AV,VICTORY BL,34.1867,-118.3703,2
210811005,RFC,2021,6/24/21 0:00,850,8am-12pm,West LA,881,46,Male,White,,Misdemeanor,41.18(S)LAM,,MISDEMEANOR COMPLAINT FILED,GRANVILLE,MISSISSIPPI,34.0345,-118.451,11
210811008,RFC,2021,6/24/21 0:00,830,8am-12pm,West LA,881,61,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GRANVILLE,MISSISSIPPI,34.0345,-118.451,11
210811010,RFC,2021,6/24/21 0:00,818,8am-12pm,West LA,851,38,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,OHIO AV,WELLESLEY AV,34.0388,-118.4645,11
210211588,RFC,2021,6/26/21 0:00,2320,8pm-12am,Rampart,246,19,Male,Hispanic/Latino,,Infraction,41.18DLAMC,,MISDEMEANOR COMPLAINT FILED,WILSHIRE,ALVARADO,34.0579,-118.2759,1
210211589,RFC,2021,6/26/21 0:00,2320,8pm-12am,Rampart,246,30,Male,Black,,Infraction,41.18DLAMC,,MISDEMEANOR COMPLAINT FILED,WILSHIRE,ALVARADO,34.0579,-118.2759,1
211511531,RFC,2021,6/30/21 0:00,1500,12pm-4pm,N Hollywood,1565,58,Female,White,,Infraction,41.18(D),,MISDEMEANOR COMPLAINT FILED,MOORPARK,VENTURA FY,34.1493,-118.3759,2
211511722,RFC,2021,6/30/21 0:00,1450,12pm-4pm,N Hollywood,1585,49,Male,White,,Infraction,41.18(D),,MISDEMEANOR COMPLAINT FILED,MOORPARK,VENTURA FY,34.143,-118.3727,4
211511535,RFC,2021,6/30/21 0:00,1450,12pm-4pm,N Hollywood,1565,32,Male,Hispanic/Latino,,Infraction,41.18(D),,MISDEMEANOR COMPLAINT FILED,MOORPARK ST,VENTURA FY,34.1493,-118.3759,2
211511723,RFC,2021,6/30/21 0:00,1500,12pm-4pm,N Hollywood,1581,34,Male,White,,Infraction,41.18(D),,MISDEMEANOR COMPLAINT FILED,MOORPARK,VENTURA FY,34.1478,-118.4071,4
211511724,RFC,2021,6/30/21 0:00,1510,12pm-4pm,N Hollywood,1581,57,Male,Hispanic/Latino,,Infraction,41.18(B),,MISDEMEANOR COMPLAINT FILED,MOORPARK ST,VENTURA FY,34.1478,-118.4071,4
211511534,RFC,2021,6/30/21 0:00,1400,12pm-4pm,N Hollywood,1565,43,Female,Hispanic/Latino,,Infraction,41.18(D),,MISDEMEANOR COMPLAINT FILED,MOORPARK ST,VINELAND,34.1493,-118.3759,2
211511515,RFC,2021,6/30/21 0:00,1455,12pm-4pm,N Hollywood,1565,26,Female,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,MOORPARK ST,HOLLYWOOD FY,34.1504,-118.3744,2
210811077,RFC,2021,6/30/21 0:00,1530,12pm-4pm,West LA,859,37,Male,Other,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,WOOSTER,PICO,34.0546,-118.3826,5
211511517,RFC,2021,6/30/21 0:00,1500,12pm-4pm,N Hollywood,1586,30,Male,Hispanic/Latino,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,MOORPARK ST,VINELAND AV,34.1425,-118.3643,2
211511500,RFC,2021,7/1/21 0:00,450,4am-8am,N Hollywood,1566,32,Male,White,Disorderly Conduct,Misdemeanor,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,MISDEMEANOR COMPLAINT FILED,VINELAND AV,VENTURA FY,34.1531,-118.3703,2
210811255,RFC,2021,7/4/21 0:00,810,8am-12pm,West LA,842,45,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,WILSHIRE,BARRY,34.0501,-118.4601,11
210811342,RFC,2021,7/4/21 0:00,1200,8am-12pm,West LA,853,61,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,COTNER,OLYMPIC,0,0,11
210811404,RFC,2021,7/7/21 0:00,1310,12pm-4pm,West LA,882,24,Female,Hispanic/Latino,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,PURDUE,TENNESSEE,34.0356,-118.4419,11
210811400,RFC,2021,7/7/21 0:00,930,8am-12pm,West LA,881,59,Male,Black,,Misdemeanor,41.18(O)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,GRANVILLE,34.0319,-118.449,11
210811403,RFC,2021,7/7/21 0:00,915,8am-12pm,West LA,881,62,Male,White,,Misdemeanor,41.18(O)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,GRANVILLE,34.0319,-118.449,11
210811401,RFC,2021,7/7/21 0:00,855,8am-12pm,West LA,881,53,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GRANVILLE,EXPOSITION,34.0319,-118.449,11
210811402,RFC,2021,7/7/21 0:00,900,8am-12pm,West LA,881,28,Female,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,EXPOSITION,GRANVILLE,34.0319,-118.449,11
211710415,RFC,2021,7/7/21 0:00,1235,12pm-4pm,Devonshire,1757,29,Female,White,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,BALBOA BL,DEVONSHIRE ST,34.2575,-118.5023,12
210811477,RFC,2021,7/9/21 0:00,1500,12pm-4pm,West LA,883,28,Female,Black,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,GRANVILLE,34.04,-118.4393,5
210811476,RFC,2021,7/9/21 0:00,1345,12pm-4pm,West LA,853,20,Male,Hispanic/Latino,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,BELOIT,IOWA,34.0459,-118.4465,11
210811471,RFC,2021,7/9/21 0:00,1355,12pm-4pm,West LA,883,32,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER,OLYMPIC,0,0,11
210811478,RFC,2021,7/9/21 0:00,835,8am-12pm,West LA,882,34,Male,White,,Misdemeanor,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,PURDUE,TENNESSEE,34.0356,-118.4419,11
